317126520027.0,7.86,7.81,B+,A,A,B+,O,A,A,B+,
317126520028.0,7.86,7.88,A+,A,B,B+,A+,B+,A,A,
317126520029.0,,,F,F,P,F,A+,A,B+,B+,
317126520030.0,8.14,8.35,O,B+,P,A,O,A+,A,A,
317126520031.0,9.33,9.26,O,O,O,A+,O,B+,A+,A+,
317126520032.0,6.95,7.23,A,B,C,P,A,A+,A,A,
317126520033.0,8.52,8.33,A+,A,A,A,O,A+,A,A,
317126520034.0,8.33,8.16,O,A,B+,B+,O,A+,B+,A,
317126520035.0,6.52,,C,B,P,B,A+,A,B+,B+,
317126520036.0,7.33,7.12,O,B+,B,B,A,A,B,B+,
317126520037.0,,,F,F,F,F,A,A,B,B+,
317126520038.0,8.38,8.79,O,A+,B+,B+,O,B+,A,A,
317126520039.0,7.62,7.72,C,A+,B+,B+,O,A+,B+,B+,
317126520040.0,8.05,8.3,A,A,B,B+,O,A+,A,A,
317126520041.0,6.57,6.7,C,B+,P,C,A,A+,A,B+,
317126520042.0,7.86,7.67,A,A+,B+,B+,A,A+,A,B+,
317126520043.0,6.95,6.65,A,B+,A,B,B+,B+,B+,B,
317126520044.0,8.76,8.72,A+,A+,A,A,A+,O,A,A+,
317126520045.0,,,P,C,C,F,A,A,B+,A,
317126520047.0,8.0,7.81,A,A,A,B+,A+,A+,B+,A,
317126520048.0,,,B,A,B,B+,B+,F,B+,A,
317126520049.0,7.33,7.49,A,A,P,B,A+,A+,B+,B+,
317126520050.0,7.19,7.02,B,A,B+,C,A,A,A,A,
317126520051.0,9.14,9.09,O,A+,A+,A,O,A+,A+,A+,
317126520052.0,8.0,8.07,A,B+,B+,B+,A+,A+,A,A+,
317126520053.0,7.29,7.0,A+,B,C,B,A,A+,B+,A,
317126520054.0,8.05,8.21,A,A,B+,B+,A+,A+,B+,A+,
317126520055.0,8.43,8.88,A+,A,A,B+,A+,A+,B+,O,
317126520056.0,6.33,6.47,C,B,B+,P,B+,A+,B+,B+,
317126520057.0,8.67,8.81,A+,A+,A,A,A+,A+,A,A+,
317126520058.0,7.76,7.77,A+,A,B+,B,A,A,A,A,
317126520059.0,8.71,8.77,A+,A+,B+,B+,O,A+,A,O,
317126520060.0,,,B+,F,P,F,C,B+,B+,C,
317126520061.0,,,F,F,P,F,B+,B+,B+,F,
317126520062.0,,,B+,B+,A,P,A+,A+,A,F,
317126520063.0,,,F,P,C,F,A+,B+,B+,B+,
317126520064.0,,,F,P,P,F,B+,B+,C,F,
317126520065.0,,,F,F,F,F,B+,C,B+,F,
317126520066.0,,,P,B,B,F,A+,A,A,B+,
317126520067.0,6.38,6.67,P,B,P,C,A+,B+,A,A,
317126520068.0,8.24,8.09,B+,A+,A,A,A+,A+,A,A,
317126520069.0,,,F,F,P,F,A,B+,B+,B,
317126520070.0,6.62,6.72,B+,B,C,C,A,A,B+,B+,
317126520071.0,6.48,6.56,C,A,C,C,A,A,B+,B,
317126520072.0,,,P,P,P,F,A,C,B+,C,
317126520073.0,8.48,8.65,A+,A,B+,A,O,A,A,A+,
317126520074.0,8.57,8.74,A+,A,A+,A,O,B+,A,A+,
317126520075.0,8.62,8.77,A,A,A+,A+,O,A+,A,A,
317126520076.0,7.57,7.47,B,B+,B+,A,A+,A+,A,B+,
317126520077.0,7.19,6.88,C,A,B+,B,A+,A,A,B+,
317126520078.0,6.95,7.35,C,A,C,B,A,A+,A,B+,
317126520079.0,7.86,8.0,A,A+,A,A,A,A,A,B,
317126520080.0,6.33,6.51,B,C,P,C,A+,A+,B+,B,
317126520081.0,6.71,6.77,B,B,B,B,A,B+,A,B+,
317126520082.0,9.19,9.19,A+,A+,A,A+,O,O,A,O,
317126520083.0,7.0,7.21,B,B+,A,C,A,A,A,B+,
317126520084.0,,,F,F,P,F,A,B,B+,F,
317126520085.0,7.14,7.44,C,B+,B+,C,A+,A+,A,A,
317126520086.0,,,A+,A,A,A,A+,A,A,F,
317126520087.0,8.76,8.72,A+,A+,A+,A+,O,A+,A,B+,
317126520088.0,6.62,6.56,P,C,P,B+,A+,A,A,A,
317126520089.0,7.81,7.95,A,A,A,B+,A,A+,A,B+,
317126520090.0,6.24,6.3,B,C,C,P,A+,A+,A,C,
317126520091.0,,,F,F,P,F,B+,B+,B,F,
317126520092.0,,,F,P,P,C,B+,A,B+,F,
317126520093.0,,,P,C,P,C,A,A,B+,F,
317126520094.0,8.0,8.35,B+,A,B+,B,O,A+,A,A+,
317126520095.0,8.95,8.88,O,A+,A,A,A+,A+,A,O,
317126520096.0,,,F,F,B,P,A,C,A,C,
317126520097.0,,,F,F,F,F,A,B+,B+,F,
317126520098.0,7.1,6.67,B,B+,C,B+,A+,B+,B+,A,
317126520099.0,,,F,F,P,F,A+,A,A+,B,
317126520100.0,8.67,8.07,A+,A+,A,B+,O,A+,A,A+,
317126520101.0,7.33,6.88,B+,B+,P,B,A+,A,A,A+,
317126520102.0,5.76,6.21,P,C,P,P,A+,B,B+,B+,
317126520103.0,7.95,8.23,B+,A,A,B+,O,A+,A,B+,
317126520104.0,9.0,9.09,A+,O,A,A+,O,A,A,A+,
317126520105.0,9.05,9.07,O,A,A,A,O,A+,A+,O,
317126520106.0,8.48,8.16,B+,A+,A+,A,A+,A,A+,A+,
317126520107.0,9.33,9.19,A+,A+,O,A+,A+,O,A+,O,
317126520108.0,,,F,F,F,F,B+,A,A,B,
317126520109.0,6.76,6.65,B,B+,P,C,A+,A,A,B+,
317126520110.0,7.14,7.19,C,B+,C,B,O,A,A,A,
317126520111.0,8.62,8.3,A+,A,A,A,A+,A+,A+,A+,
317126520112.0,8.76,8.56,A+,A,A+,A,O,A+,A,A+,
317126520113.0,7.29,7.05,B+,B+,C,B,A,A,A,A+,
317126520114.0,8.0,7.74,A,B+,B+,B+,O,A,A+,A,
317126520115.0,8.57,8.14,A+,A,B+,A,O,A+,A,A+,
317126520116.0,8.14,7.74,A,A,B+,B+,O,A+,A,A,
317126520117.0,7.76,7.77,B+,A,B,B,A+,A+,A,A+,
317126520118.0,6.86,6.63,B,B+,C,C,A,A,A,A,
317126520119.0,8.48,8.72,A,A,A,B+,O,A+,A+,A+,
317126520120.0,9.43,9.44,A+,A+,A+,O,O,O,A,O,
317126520121.0,,,F,P,P,C,F,A,B+,F,
317126520122.0,8.48,8.56,A+,A+,B+,A+,O,A+,B+,B+,
317126520123.0,,,F,F,F,F,C,A+,A,I,
317126520124.0,5.62,6.19,C,P,P,P,A,A,A,C,
317126520125.0,8.1,8.33,A,A+,B,B+,O,A+,B+,A,
317126520126.0,5.76,5.56,P,C,C,C,B+,A,B+,B,
317126520127.0,8.05,8.16,A,B+,A+,B+,O,A+,A,B+,
317126520128.0,6.67,6.88,B,B+,P,B,A+,A,B+,B,
317126520129.0,8.19,8.37,A,B+,B,B+,O,A+,A,O,
317126520130.0,7.48,7.74,B+,A,B,B+,A,A+,A,B+,
317126520131.0,5.86,6.47,B,C,P,P,A+,A,B,C,
317126520132.0,,,F,P,F,F,B,B+,B+,F,
317126520133.0,,,F,F,F,F,F,B,C,C,
317126520135.0,9.05,8.98,A+,A+,A+,A+,O,A+,A,A+,
317126520136.0,7.71,7.81,B+,A,B+,B,O,A+,A,B+,
317126520137.0,5.67,6.6,C,B,P,P,B+,A+,B,C,
317126520138.0,8.14,8.28,A,A,B+,A,O,A+,A,B+,
317126520139.0,7.43,7.79,B,A,B,B+,O,A,B+,B+,
317126520140.0,7.57,7.72,B+,B+,P,A+,A+,A+,A,B+,
317126520141.0,8.52,8.16,B+,A+,A,A+,O,A+,A,A,
317126520142.0,5.95,6.21,P,P,P,B,A+,A,B+,B,
317126520143.0,,,P,P,P,B+,A+,A,B+,F,
317126520144.0,,,P,P,F,P,B,B+,B+,F,
317126520145.0,,,P,P,P,C,F,A,B+,C,
317126520146.0,,,B+,A,C,A,O,A+,B+,F,
317126520147.0,,,B+,B+,B,B,O,A,B+,F,
317126520148.0,8.38,8.26,O,B+,A,A,O,A+,A,B+,
317126520149.0,,,P,P,F,P,B+,B+,B+,F,
317126520150.0,5.67,5.86,C,C,P,P,B+,A,B+,B,
317126520151.0,7.14,7.07,A,B+,P,A,A,A+,A,C,
317126520152.0,,,F,F,F,F,C,B+,B+,F,
317126520153.0,,,F,B+,C,P,F,B+,B+,F,
317126520154.0,5.43,5.53,P,P,P,P,B+,B+,B+,B+,
317126520155.0,8.38,8.44,A,A+,A,A,O,A+,A,B+,
317126520156.0,,,A+,B+,P,B+,A,A+,B+,F,
317126520157.0,6.24,7.09,B+,C,P,C,A,A,B+,B,
317126520158.0,9.05,8.86,A+,O,A+,A+,O,A+,A,A,
317126520159.0,,,F,P,P,P,B+,B+,B+,C,
317126520160.0,6.14,6.28,C,B,B,P,A+,A,B+,C,
317126520161.0,,,P,P,F,P,B+,A,B,C,
317126520162.0,,,P,P,P,P,A+,A,B+,F,
317126520163.0,,,F,F,F,F,C,B+,B,F,
317126520164.0,,,F,F,F,F,F,B+,C,F,
317126520165.0,8.33,8.26,A+,A,B+,A,O,A+,B+,A,
317126520166.0,,,B+,A,B+,B+,A+,A+,A,F,
317126520167.0,7.57,7.74,B+,B+,B+,C,A+,A+,A,A+,
317126520168.0,,,B+,B,P,C,A+,A+,B+,F,
317126520169.0,,,F,F,F,F,F,B+,B+,F,
317126520170.0,,,C,P,F,F,F,A,B,B,
317126520171.0,7.19,7.3,B+,B+,B,A,B,A+,A,B+,
317126520172.0,7.52,7.79,A,B+,A+,B+,A+,A,A,C,
317126520173.0,8.43,8.6,A+,A+,A,A,O,A,A,B+,
317126520174.0,7.05,7.4,C,A+,B,B,A+,A,A+,C,
317126520175.0,,,F,F,F,F,F,A,B,F,
317126520176.0,7.62,7.81,A,B,B+,B+,A+,A,A,A,
317126520177.0,7.33,7.81,B+,B+,P,A,O,A+,B+,B,
317126520178.0,,,F,F,F,F,B+,A,B+,F,
317126520179.0,,,F,P,F,P,C,B,B,F,
317126520180.0,8.95,9.28,A+,A+,A,A+,O,A+,A,A+,
317126520181.0,6.19,6.53,A,C,C,P,B,A,B+,B+,
317126520182.0,6.1,6.93,C,B,P,C,A+,A,B+,C,
317126520183.0,8.52,8.37,O,A+,O,A,B+,B+,A,A+,
317126520184.0,8.38,8.65,O,B+,A,B+,O,A+,A,A,
317126520185.0,6.86,6.84,B+,C,P,P,O,A+,A,A,
317126520186.0,7.05,6.84,C,B,C,A,O,B+,A,B+,
317126520187.0,9.1,9.21,A,A+,O,A,O,A+,A+,O,
317126520188.0,7.62,7.79,B+,B+,B+,B,O,A,A,A,
317126520189.0,,,I,F,F,I,B+,B+,A,B+,
317126520190.0,6.1,,P,P,B+,P,A,B+,A,A,
317126520191.0,9.24,9.28,O,A+,O,B+,O,A+,A+,O,
317126520192.0,7.62,7.93,B,A,B+,B,O,A,A,A,
317126520193.0,9.05,9.14,O,O,A+,B+,O,A+,A,A+,
317126520194.0,8.1,8.47,A,A,B+,B,A+,A+,A+,A+,
317126520195.0,9.52,9.63,O,O,O,A,O,A+,A+,O,
317126520196.0,6.86,7.65,C,B+,C,C,O,A,A,B+,
317126520197.0,8.67,9.07,A+,A,A,B+,O,A,A+,O,
317126520198.0,7.0,7.56,B+,B+,C,P,O,A,A,B+,
317126520199.0,8.38,8.44,A+,A,A,B+,O,A+,A,A,
317126520200.0,,,C,P,P,F,B+,A,B+,B,
317126520201.0,5.43,5.98,C,P,P,P,B,B+,B+,B+,
317126520202.0,8.52,8.86,A+,A,A+,B+,O,A,A,A+,
317126520203.0,7.14,7.67,A+,B,P,B,A+,A+,A,B,
317126520204.0,8.62,8.84,A+,O,B+,B+,O,A,A,A+,
317126520205.0,7.48,7.74,A,B+,B+,B,A+,A,A,B+,
317126520206.0,,,F,F,F,P,F,F,A+,B,
317126520207.0,8.05,8.42,A,A,B+,B+,O,A,A,A,
317126520208.0,,,A,C,P,F,O,B+,A,B+,
317126520209.0,6.76,7.19,B,C,B+,C,A+,A,A,B+,
317126520210.0,7.24,7.21,B,B+,B+,B,A+,B+,A,A,
317126520211.0,,,B+,P,P,F,A+,A+,A,A+,
317126520212.0,,,F,P,F,F,C,B+,B+,C,
317126520213.0,7.67,7.74,B+,B+,A,B+,A,A,A+,A,
317126520214.0,7.95,8.12,B+,A,B+,C,O,A+,A+,A+,
317126520215.0,,,P,P,F,F,A+,B,A,B+,
317126520216.0,,,F,F,P,F,A,A,A,B+,
317126520217.0,5.9,6.14,P,C,B,C,B,B+,B+,A,
317126520218.0,,,F,F,P,F,B,A,A,B+,
317126520219.0,6.48,6.81,C,B+,P,C,B+,A,A,A,
317126520220.0,9.0,9.23,A+,A+,A+,A,O,A+,A+,A+,
317126520221.0,5.81,6.23,C,P,P,P,B+,B+,A,A,
317126520222.0,8.19,8.35,A+,A,B+,B+,O,A,A,A,
317126520223.0,7.62,7.95,A,B+,B+,B+,A+,A,A,B+,
317126520224.0,9.14,9.02,O,A+,O,A,O,A+,A,A+,
317126520225.0,,,F,F,F,F,F,B+,B+,C,
317126520226.0,7.19,7.3,B,A,B+,C,A+,A,A,B+,
317126520227.0,7.81,8.05,B+,A+,A,B+,A,A+,A,B+,
317126520228.0,,,F,F,F,F,B+,B,B+,B,
317126520229.0,8.33,8.49,A,A,A,B+,O,A+,A+,A,
317126520230.0,8.29,8.67,A+,A,B+,B+,O,A+,A,A,
317126520231.0,7.14,7.58,A+,B+,C,C,A,A,A,B+,
317126520232.0,,,P,P,F,F,B+,B,B+,B+,
317126520233.0,,,I,I,F,I,I,I,I,I,
