317126514168.0,8.0,8.0,A,A+,B+,A,B+,A+,B+,O
317126514169.0,8.5,8.5,A,A,A+,A+,A,O,B+,O
317126514170.0,8.05,8.05,A,A+,B+,B+,B+,A+,A+,A+
317126514171.0,6.23,6.23,B+,C,B+,P,B,A,B,A
317126514172.0,9.09,9.09,A,O,A+,A,A+,A+,O,O
317126512001.0,8.95,8.95,A,O,A,O,A,A+,O,
317126512002.0,9.37,9.37,A,O,A+,O,A+,O,O,
317126512003.0,6.74,6.74,B+,B,C,B,B+,B+,A+,
317126512004.0,8.11,8.11,A,O,B+,C,A,A+,A+,
317126512005.0,9.16,9.16,A,O,A+,A+,A+,A+,O,
317126512006.0,8.68,8.68,B+,O,A,A+,A,A+,O,
317126512007.0,9.11,9.11,A,O,A+,O,A,A+,O,
317126512008.0,7.95,7.95,A,O,B+,B,B+,A,A+,
317126512009.0,8.21,8.21,B+,O,B+,B+,A,A,O,
317126512010.0,8.11,8.11,A,A+,B,A,B+,A+,O,
317126512011.0,,,C,B,P,F,C,F,A+,
317126512012.0,6.74,6.74,B,B+,C,P,B+,A+,A+,
317126512013.0,6.11,6.11,B+,B,P,P,B,B,A+,
317126512014.0,6.37,6.37,B+,A,P,P,B,B+,A,
317126512015.0,7.05,7.05,B+,A,C,C,B+,A,A+,
317126512016.0,9.21,9.21,A+,O,A,O,A,O,O,
317126512017.0,8.37,8.37,A,A+,B+,B+,A+,A,O,
317126512018.0,8.42,8.42,B+,A+,O,C,A,A+,O,
317126512019.0,9.26,9.26,A+,O,A+,O,A,A+,O,
317126512020.0,8.16,8.16,A+,A,B+,B+,B+,A+,O,
317126512021.0,8.21,8.21,A,A+,A,C,A+,B+,O,
317126512022.0,7.11,7.11,B+,B+,C,P,A,A,O,
317126512023.0,8.74,8.74,A,A+,A+,A+,A,A,O,
317126512024.0,7.53,7.53,B,A+,C,B+,B+,A+,O,
317126512025.0,6.95,6.95,A,B,C,B+,B,A,A+,
317126512026.0,7.58,7.58,B+,A,C,B+,A,A,O,
317126512027.0,8.74,8.74,A,A+,A,A,A+,A+,O,
317126512028.0,,,P,F,P,P,C,B+,A+,
317126512029.0,8.74,8.74,B+,O,A,A,A+,A+,O,
317126512030.0,8.53,8.53,B+,A+,B+,A+,A+,A+,O,
317126512031.0,,,P,B,F,P,B,B+,A+,
317126512032.0,9.0,9.0,B+,O,A+,O,A+,A,O,
317126512033.0,8.58,8.58,B+,O,A,A,A,A+,O,
317126512034.0,8.89,8.89,B+,O,A,A+,O,A,O,
317126512035.0,8.47,8.47,B+,O,A,B+,A,A+,O,
317126512036.0,9.05,9.05,A,O,A+,A,A+,A+,O,
317126512037.0,7.63,7.63,A,A+,B,C,B+,A+,A+,
317126512038.0,,,A,F,C,P,A,A,O,
317126512039.0,8.42,8.42,A,O,A,C,A,A+,O,
317126512040.0,8.84,8.84,A,O,A,A+,A,A+,O,
317126512041.0,8.47,8.47,A,O,B+,A,A,A,O,
317126512042.0,6.63,6.63,B+,B,P,P,A,A,A+,
317126512043.0,6.63,6.63,B+,A,C,P,C,A,A+,
317126512044.0,,,B,A,F,C,B,A+,A+,
317126512045.0,7.11,7.11,B+,B+,C,B,B+,A+,A+,
317126512046.0,9.11,9.11,A,O,A,O,A+,A+,O,
317126512047.0,9.05,9.05,A,O,A+,A+,A+,A,O,
317126512048.0,7.58,7.58,A,C,B+,B+,A,A,O,
317126512049.0,8.11,8.11,B+,A+,A,B+,A+,B+,A+,
317126512050.0,8.16,8.16,A,A,B+,A,A+,A,A+,
317126512051.0,,,B+,C,C,F,B+,A,A+,
317126512052.0,9.32,9.32,A,O,A+,A+,O,A+,O,
317126512053.0,8.95,8.95,A,O,A,A+,O,O,A,
317126512054.0,6.42,6.42,B+,C,P,P,B+,A+,A+,
317126512055.0,7.68,7.68,B+,A+,B+,P,B+,A+,O,
317126512056.0,8.32,8.32,B+,A+,B+,B+,A+,A+,O,
317126512057.0,8.42,8.42,A,A+,B+,A,A,A+,O,
317126512058.0,7.58,7.58,B+,B+,A,C,A,B+,O,
317126512059.0,,,B,P,P,F,C,A,A+,
317126512060.0,8.37,8.37,A,A+,B+,A+,A,A+,A+,
317126512061.0,8.42,8.42,B+,O,B+,A,A,A+,O,
317126512062.0,7.21,7.21,B+,B+,C,B+,B+,A+,A+,
317126512063.0,8.47,8.47,A,A+,A+,A,A,A,A+,
317126512064.0,,,B+,C,P,A,B+,F,O,
317126512065.0,6.05,6.05,B+,P,P,C,B+,B,A+,
317126512066.0,7.89,7.89,B+,A+,B,B+,A,A,O,
317126512067.0,7.74,7.74,B+,A+,B,A,B+,B+,O,
317126512068.0,7.42,7.42,B+,A,C,B+,B+,A,O,
317126512069.0,7.05,7.05,B+,C,B+,A,B+,A,A,
317126512070.0,8.95,8.95,A,O,A+,A,A+,A,O,
317126512071.0,9.16,9.16,A,O,A+,A,A+,O,O,
317126512072.0,8.0,8.0,A,B+,A,A,A,A,A+,
317126512073.0,9.05,9.05,A,O,A+,A,A+,A+,O,
317126512074.0,8.79,8.79,A,O,A+,A,A+,A,A+,
317126512075.0,8.58,8.58,A,O,A,A,A,A+,A+,
317126512076.0,8.47,8.47,A,A+,A,A,A,A,O,
317126512077.0,8.37,8.37,A,O,B+,A,A,B+,O,
317126512078.0,8.84,8.84,A,O,A+,B+,A+,A,O,
317126512079.0,8.89,8.89,A+,O,A,A,A+,A+,A+,
317126512080.0,,,B+,F,C,A,B,B,A+,
317126512081.0,9.11,9.11,A+,O,A+,A+,O,B+,A+,
317126512082.0,7.58,7.58,A,B+,B,B+,B+,A,O,
317126512083.0,8.95,8.95,A,A+,O,A,A+,A,O,
317126512084.0,8.58,8.58,A+,O,A,B+,B+,O,A+,
317126512085.0,7.95,7.95,A,A,A,B+,A,B+,A+,
317126512086.0,8.84,8.84,A,A+,A+,A+,A,A+,O,
317126512087.0,8.74,8.74,A,A+,A+,A+,A+,A,A+,
317126512088.0,,,A,A,C,C,B+,F,A+,
317126512089.0,7.95,7.95,A,B,A+,A,B+,A+,A+,
317126512090.0,8.63,8.63,A,O,A,A,A+,A,A+,
317126512091.0,8.32,8.32,A,A+,A,A,A,A,A+,
317126512092.0,8.0,8.0,A,A,A,A+,B+,B+,A+,
317126512093.0,,,B,F,F,C,P,B+,O,
317126512094.0,8.37,8.37,A+,A,B+,A+,A,A+,A+,
317126512095.0,7.42,7.42,C,A,B+,B+,A,A,A+,
317126512096.0,6.58,6.58,B+,A,P,C,C,A,A+,
317126512097.0,,,A,B+,B+,A,I,A+,A+,
317126512098.0,8.26,8.26,A,A,A,A,A,A+,A+,
317126512099.0,6.11,6.11,B+,B,P,C,C,A,A,
317126512100.0,8.79,8.79,A,O,A,B+,A+,A+,O,
317126512101.0,8.89,8.89,A,O,A,A,A+,A+,O,
317126512102.0,8.63,8.63,A,A,A,A,O,A,O,
317126512103.0,8.58,8.58,A,A+,A+,A,A+,A+,A,
317126512104.0,8.32,8.32,A,A+,A,A,A,A,A+,
317126512105.0,,,A,P,P,B,C,I,I,
317126512106.0,9.16,9.16,A,O,A+,A+,O,A+,A+,
317126512107.0,7.84,7.84,B+,B+,A,B+,A,A+,A+,
317126512108.0,8.79,8.79,A,O,A,A,A+,A,O,
317126512109.0,8.47,8.47,B+,O,A,A,A,A,O,
317126512110.0,9.58,9.58,A+,O,A+,O,O,A+,O,
317126512111.0,6.53,6.53,B+,C,C,B,B,A,A+,
317126512112.0,8.47,8.47,A,A+,A,B+,A+,A+,A+,
317126512113.0,8.58,8.58,A+,A+,B+,A,A+,A+,A+,
317126512114.0,9.21,9.21,A+,O,A,A,O,A+,O,
317126512115.0,8.74,8.74,A,A+,A+,A,A+,A+,A+,
317126512116.0,9.0,9.0,A+,O,A,A+,A,A+,O,
317126512117.0,8.74,8.74,A,O,B+,A,O,A+,A+,
317126512118.0,6.26,6.26,B+,P,C,A,B,C,A+,
317126512119.0,,,B+,F,F,B+,P,A,A,
317126512120.0,9.05,9.05,A+,O,B+,A,O,A+,O,
317126512121.0,8.63,8.63,A+,O,B,B+,A+,A+,O,
317126512122.0,7.58,7.58,A,O,C,P,A,A,A+,
317126512123.0,8.89,8.89,A+,O,B+,A,A+,A+,O,
317126512124.0,5.68,5.68,B,P,P,P,B+,A,B+,
317126512125.0,6.16,6.16,B+,P,P,P,B+,A,A+,
317126512126.0,7.42,7.42,A,A,C,B+,B+,A,A+,
317126512127.0,7.53,7.53,A,B+,B,B+,A,A+,A,
317126512128.0,8.26,8.26,B+,A,A,A,A,A+,O,
317126512129.0,6.68,6.68,B,P,B,B,A,A,A+,
317126512130.0,8.79,8.79,A,O,B+,O,A+,A+,A+,
317126512131.0,9.37,9.37,A,O,A+,O,A+,O,O,
317126512132.0,8.42,8.42,A,A+,B+,A,A,A+,O,
317126512133.0,9.53,9.53,A,O,A+,O,O,O,O,
317126512134.0,7.79,7.79,B+,O,C,B+,A+,B+,A+,
317126512135.0,8.79,8.79,A,O,A,A,O,A,A+,
317126512136.0,9.58,9.58,A+,O,A+,O,O,A+,O,
317126512137.0,7.53,7.53,A,B,B+,B+,B+,A+,A+,
317126512138.0,8.95,8.95,A+,A+,B+,A+,A+,O,O,
317126512139.0,6.42,6.42,A,B,P,P,B+,A+,B+,
317126512140.0,,,B+,P,P,F,A,A,A,
317126512141.0,7.26,7.26,A,B+,C,B+,A,A,A,
317126512142.0,9.37,9.37,A,O,A+,O,O,O,A+,
317126512143.0,7.26,7.26,A,C,B+,B+,A,A,A,
317126512144.0,6.95,6.95,B+,A+,P,P,A,A,A,
317126512145.0,9.0,9.0,A,O,A,A+,A+,A+,O,
317126512146.0,8.0,8.0,A,A+,B+,C,A,A,O,
317126512147.0,9.11,9.11,A,O,A+,O,A+,A+,A+,
317126512148.0,8.84,8.84,A,O,A,A+,A,A+,O,
317126512149.0,8.84,8.84,A+,A+,A+,A+,A+,A+,A,
317126512150.0,7.21,7.21,A,C,B,B+,A,A+,A,
317126512151.0,,,B+,F,F,P,B,A,A,
317126512152.0,8.47,8.47,A,A+,A,A,A,A,O,
317126512153.0,,,B+,F,F,F,F,B+,B+,
317126512154.0,,,B+,C,P,F,C,A,A,
317126512155.0,9.26,9.26,A,O,A+,O,A+,A+,O,
317126512156.0,5.74,5.74,B+,P,P,P,C,B+,A+,
317126512157.0,8.63,8.63,A,A+,A+,B+,A+,A+,A+,
317126512158.0,7.32,7.32,A,A,C,C,A,A+,A,
317126512159.0,6.47,6.47,A,P,B,C,B,B+,A+,
317126512160.0,9.16,9.16,A,O,A,A+,O,A+,O,
317126512161.0,6.79,6.79,B+,B+,C,P,A,A,A,
317126512162.0,8.68,8.68,A,A+,A,O,O,A,A,
317126512163.0,,,B,P,P,F,B+,B+,B+,
317126512164.0,,,B,F,P,P,B+,B+,B+,
317126512165.0,7.37,7.37,B+,B,C,B+,A+,A+,A+,
317126512166.0,9.42,9.42,A+,O,A,O,O,A+,O,
317126512167.0,8.32,8.32,A,A+,B+,B+,A+,A+,A+,
317126512168.0,7.58,7.58,A,A+,C,B,A,A+,A,
317126512169.0,,,B,P,F,B,B,B+,A,
317126512170.0,7.84,7.84,A,B+,B,B+,A+,A+,A+,
317126512171.0,6.05,6.05,B+,P,C,P,B+,B+,A,
317126512172.0,9.11,9.11,A+,A+,A,O,O,A+,A+,
317126512173.0,8.89,8.89,A,O,A,A,O,A+,A+,
317126512174.0,7.16,7.16,A,A,C,B+,A,B+,B+,
317126512175.0,8.42,8.42,A+,A,B+,A,O,A+,A,
317126512176.0,8.89,8.89,A+,A+,A,A+,A+,A,O,
317126512177.0,7.21,7.21,A+,P,C,A,A,A,A+,
317126512178.0,9.26,9.26,A,O,A+,O,O,A+,A+,
317126512179.0,7.68,7.68,A+,B+,B+,P,A,A+,A+,
317126512180.0,8.68,8.68,A,O,B+,B+,O,A,O,
317126511001.0,,,B+,F,F,C,F,B,A+,
317126511002.0,6.68,6.68,A,B,C,B+,C,B+,A+,
317126511003.0,7.11,7.11,B+,P,A,B+,B+,A,A+,
317126511004.0,6.63,6.63,A+,P,C,A,P,B+,O,
317126511005.0,,,B+,F,F,P,F,B,A,
317126511006.0,6.05,6.05,B+,B+,P,P,P,B+,A+,
317126511007.0,8.37,8.37,A,A+,A,A+,B+,A+,A+,
317126511008.0,8.37,8.37,A,O,B+,B+,A,A,O,
317126511009.0,7.89,7.89,A,A+,B,B+,B+,A,O,
317126511010.0,7.05,7.05,A,B,B,A,B,A,A,
317126511011.0,8.58,8.58,A,A,A+,A,A,A+,O,
317126511012.0,5.42,5.42,B+,P,P,P,P,B+,A,
317126511013.0,7.84,7.84,A,A,B+,A,B,A,O,
317126511014.0,9.0,9.0,A,O,A+,A+,A,A+,O,
317126511015.0,8.42,8.42,A,A+,B+,A+,A,A,O,
317126511016.0,7.74,7.74,B+,A+,B+,A,B+,B+,A+,
317126511017.0,6.11,6.11,B+,P,C,A,P,A,A,
317126511018.0,6.37,6.37,B+,B,P,B+,C,B+,A+,
317126511019.0,,,B,F,C,P,P,A,A,
317126511020.0,7.16,7.16,B+,A,P,A+,B+,A,A,
317126511021.0,5.68,5.68,C,P,P,A,C,B+,A,
317126511022.0,9.16,9.16,A,O,A+,A+,A+,A+,O,
317126511023.0,,,B+,B+,B+,B+,F,A,A+,
317126511024.0,9.05,9.05,A+,A+,A+,A,A+,A+,O,
317126511025.0,7.32,7.32,B+,A,B+,B+,C,B+,O,
317126511026.0,5.74,5.74,C,P,C,B+,C,B+,A,
317126511027.0,7.47,7.47,B+,O,C,B+,B+,B+,A+,
317126511028.0,8.26,8.26,A,A,A,A+,A,A,A+,
317126511029.0,8.42,8.42,A,A,A,A+,A,A,O,
317126511030.0,9.47,9.47,A+,O,O,A+,A+,A+,O,
317126511031.0,,,B,B+,P,F,P,B+,A+,
317126511032.0,8.16,8.16,B+,A+,A,A,B+,A,O,
317126511033.0,8.11,8.11,A,A+,A,B,B+,A,O,
317126511034.0,5.79,5.79,B,C,C,C,P,A,A,
317126511035.0,,,C,P,C,F,P,B,A+,
317126511036.0,7.95,7.95,B+,O,B+,B+,A,B+,A+,
317126511037.0,8.63,8.63,A,A+,A+,B+,A,A+,O,
317126511038.0,8.53,8.53,A,A+,A,A+,B+,A+,O,
317126511039.0,7.47,7.47,A,B+,A,A+,C,A,A,
317126511040.0,7.58,7.58,B+,A+,B+,B+,B,A,A+,
317126511041.0,6.26,6.26,B+,C,C,P,B+,B,A+,
317126511042.0,7.42,7.42,A,A+,B+,C,B,B+,A+,
317126511043.0,7.11,7.11,A,A,B,P,B,A,A+,
317126511044.0,8.95,8.95,A,O,A+,A+,A+,B+,O,
317126511045.0,8.42,8.42,A,O,A,A,A,B,O,
317126511046.0,,,B+,B+,B,F,C,A,A,
317126511047.0,6.89,6.89,B+,A,B+,P,B+,B,A,
317126511048.0,6.05,6.05,B,B+,P,B+,P,B+,A,
317126511049.0,8.0,8.0,A,A,A,A,A,A,A,
317126511050.0,6.68,6.68,B+,B,B+,B,P,A,A+,
317126511051.0,9.05,9.05,A,O,A+,A,A+,A+,O,
317126511052.0,7.63,7.63,A,B+,B+,A+,B,A,A+,
317126511053.0,6.68,6.68,B+,B,C,B+,B,B+,A+,
317126511054.0,8.26,8.26,B+,A+,A,A,A,A+,A+,
317126511055.0,,,P,P,F,F,P,B+,A+,
317126511056.0,8.11,8.11,A,B+,B+,A+,A,A,O,
317126511057.0,7.74,7.74,A,A,B,B+,B+,A,O,
317126511058.0,8.47,8.47,A,A+,A,A,A,A,O,
317126511059.0,6.16,6.16,B+,P,C,B,P,A+,A+,
317126511060.0,8.11,8.11,B+,B+,A+,A,A,A+,A+,
317126511061.0,7.05,7.05,A,B+,B,C,B,A,A+,
317126511062.0,9.0,9.0,A,O,A+,A+,A,A+,O,
317126511063.0,8.32,8.32,A,A,A,B+,A,A+,O,
317126511064.0,8.21,8.21,A,A,A,B,A,A+,O,
317126511065.0,8.84,8.84,A,O,A,A+,A,A+,O,
317126511066.0,7.21,7.21,B+,B+,B,C,B+,A,O,
317126511067.0,,,B+,P,F,P,F,A,A,
317126511068.0,8.63,8.63,A,A+,A,B+,A+,A+,O,
317126511069.0,7.84,7.84,A,A+,B,B+,B,A+,O,
317126511070.0,,,B,P,C,B+,F,A,A,
317126511071.0,8.68,8.68,A,O,A,B,A+,A+,O,
317126511072.0,7.74,7.74,B+,A,A,A+,C,A+,A+,
317126511073.0,6.58,6.58,B+,B+,C,C,C,A,A+,
317126511074.0,8.74,8.74,A,O,A,A,A+,A+,A+,
317126511075.0,8.26,8.26,A,A+,A,A,A,A+,A,
317126511076.0,,,C,F,P,P,F,B,A,
317126511077.0,6.79,6.79,B+,A,C,B+,P,A,A+,
317126511078.0,8.74,8.74,A,A+,A+,A,A,A+,O,
317126511079.0,6.47,6.47,B,A,C,C,C,B+,A+,
317126511080.0,,,C,P,P,P,F,A,A+,
317126511081.0,8.16,8.16,A,A,A,A,B+,A,O,
317126511082.0,7.74,7.74,A,B+,B+,B,B+,A+,O,
317126511083.0,7.74,7.74,A,A+,B+,B+,C,A,O,
317126511084.0,8.53,8.53,A,A+,A,A+,A,A+,A+,
317126511085.0,6.0,6.0,B+,C,P,B+,P,A,A,
317126511086.0,8.16,8.16,A,O,A,A,B,A,A+,
317126511087.0,,,B+,B,P,C,F,A,A,
317126511088.0,8.74,8.74,A,A+,A+,A,A,A+,O,
317126511089.0,,,C,F,F,F,F,B,A,
317126511090.0,7.37,7.37,A,B+,B,B+,B,A+,A+,
317126511091.0,7.89,7.89,A,A+,B+,C,A,B+,O,
317126511092.0,8.53,8.53,A,A+,B+,A,A,O,O,
317126511093.0,7.68,7.68,A,A+,B+,P,B+,A+,A+,
317126511094.0,7.68,7.68,A,A,B,B+,B+,A+,A+,
317126511095.0,8.21,8.21,B+,O,A+,B+,B+,A,A+,
317126511096.0,7.74,7.74,A,B+,A,B+,B+,A,A+,
317126511097.0,6.58,6.58,B+,B,C,B+,P,A+,A+,
317126511098.0,7.74,7.74,B+,A,B,A+,B+,A+,A+,
317126511099.0,5.42,5.42,B,P,P,P,P,B+,A+,
317126511100.0,6.79,6.79,B+,B+,C,B+,C,A,A+,
317126511101.0,8.37,8.37,A,A,A,A,B+,O,O,
317126511102.0,5.37,5.37,P,P,P,P,P,A,O,
317126511103.0,,,B+,P,B,C,F,A,O,
317126511104.0,7.84,7.84,A,B+,A,A,B+,A,A+,
317126511105.0,,,B,P,F,F,F,B,A+,
317126511106.0,7.26,7.26,B+,A,B+,B+,C,A,A+,
317126511107.0,,,B,F,P,P,F,B+,A,
317126511108.0,8.89,8.89,A,A+,A+,A,A+,A+,O,
317126511109.0,6.05,6.05,C,C,C,B,C,A,A+,
317126511110.0,7.37,7.37,A,A,B,B+,C,A+,A+,
317126511111.0,9.0,9.0,A,A+,A+,A+,A+,A+,O,
317126511112.0,8.37,8.37,B+,A+,A,A,B+,O,O,
317126511113.0,6.89,6.89,B+,B+,B,B+,C,A+,A,
317126511114.0,7.68,7.68,A,A,B,A,B+,A,A+,
317126511115.0,7.32,7.32,B+,B+,B+,B+,B+,B+,A+,
317126511116.0,8.53,8.53,A,A,A,A+,A+,A+,A+,
317126511117.0,5.74,5.74,B+,C,P,P,C,B+,A,
317126511118.0,8.0,8.0,B+,A+,B+,B+,A,A+,A+,
317126511119.0,,,P,F,F,F,P,C,B+,
317126511120.0,7.47,7.47,B+,A,B+,C,B+,A+,A+,
317126511121.0,7.95,7.95,A,A,B+,A,B+,A+,A+,
317126511122.0,,,C,F,P,F,F,A,A,
317126511123.0,6.74,6.74,B+,B,B,A,C,A,A,
317126511124.0,8.21,8.21,A,A,A,A+,B+,A+,A+,
317126511125.0,8.32,8.32,A,O,A+,B+,B+,A+,A,
317126511126.0,7.95,7.95,B+,A+,A,A,B+,A+,A,
317126511127.0,8.63,8.63,A,O,A,B+,A+,A+,A+,
317126511128.0,7.95,7.95,A,B+,A,A,B+,A+,A+,
317126511129.0,6.05,6.05,A,B,P,P,C,B+,A,
317126511130.0,7.79,7.79,A,A+,B+,A,B,A+,A,
317126511131.0,,,B+,F,P,B+,C,C,B+,
317126511132.0,6.74,6.74,B,B+,C,P,A,A+,A,
317126511133.0,7.63,7.63,B+,A,B+,A,B+,A+,A,
317126511134.0,7.84,7.84,A,O,B,B+,B+,A+,A,
317126511135.0,9.11,9.11,A,O,A+,A+,A+,O,A+,
317126511136.0,,,B+,F,P,F,F,B,B+,
317126511137.0,8.42,8.42,A,O,A,A,B+,A+,A+,
317126511138.0,8.05,8.05,A,A+,A,B+,A,A,A,
317126511140.0,7.37,7.37,B+,B+,B+,B+,B+,A+,A,
317126511141.0,9.0,9.0,A,O,A+,A,O,O,A,
317126511142.0,,,B+,F,F,F,F,C,B+,
317126511143.0,8.53,8.53,A,A+,A,A+,A,A+,A+,
317126511144.0,7.05,7.05,B+,B+,B,B+,B,A+,A,
317126511145.0,,,C,F,F,P,F,B+,B+,
317126511146.0,7.79,7.79,B+,B+,A,A,A,A+,A,
317126511147.0,8.37,8.37,A,A,A,A+,A+,A+,A,
317126511148.0,,,B,P,F,F,F,B+,A,
317126511149.0,,,C,P,F,F,F,B+,A,
317126511150.0,8.37,8.37,A,A+,A,A+,A,A+,A,
317126511151.0,7.26,7.26,A,A,B,B+,B,A,A,
317126511152.0,7.95,7.95,B+,A+,B+,B+,A,O,A,
317126511153.0,7.68,7.68,B+,A,B+,B+,A,A+,A,
317126511154.0,8.0,8.0,A,A,B+,A,A+,A,A,
317126511155.0,,,B+,F,P,F,F,B+,A,
317126511156.0,7.79,7.79,A,A,B+,A,B+,A+,A,
317126511157.0,7.68,7.68,B+,A,B+,B+,A,A+,A,
317126511158.0,5.21,5.21,C,P,P,P,P,A,A,
317126511159.0,,,C,F,F,F,F,A,A,
317126511160.0,8.11,8.11,B+,A,A,A,A+,A+,A,
317126511161.0,8.26,8.26,A,A+,B+,A,A,A+,A+,
317126511162.0,7.16,7.16,B+,A+,C,B,B+,A,A,
317126511163.0,,,C,P,F,F,F,A,A,
317126511164.0,8.21,8.21,A,A+,B+,A+,A,A+,A,
317126511165.0,8.42,8.42,A,O,B,A,A+,A+,A+,
317126511166.0,,,B+,F,P,C,F,A,A,
317126511167.0,,,C,P,P,C,F,B+,A,
317126511168.0,7.37,7.37,B+,A+,B,P,A,A+,A,
317126511169.0,8.26,8.26,A,A+,B+,A,A,A+,A+,
317126511170.0,7.47,7.47,A,B,B,A+,B+,A,A+,
316126520059.0,,,B+,F,C,F,B+,B,B+,B+
316126520167.0,,,I,F,P,P,P,I,C,A
316126520199.0,,,P,F,F,F,P,C,B+,B+
317126520001.0,,,B+,P,F,F,P,B+,C,A
317126520002.0,9.23,9.23,A,A+,O,A+,A+,O,O,A+
317126520003.0,7.86,7.86,B+,A,B+,A,A,O,B+,A+
317126520004.0,7.86,7.86,B+,A+,B+,A,B+,O,B+,A+
317126520005.0,8.0,8.0,A,A,A,A,B+,O,B+,A+
317126520006.0,8.41,8.41,A,A+,A,A,A,O,A,A+
317126520007.0,8.41,8.41,A,O,A,A,B+,O,A,A+
317126520008.0,6.91,6.91,B+,B+,B,B,B+,A,B+,A
317126520009.0,6.32,6.32,B+,P,B+,B,B,A+,C,A
317126520010.0,7.64,7.64,B+,A+,B+,B+,B+,A+,B+,A+
317126520011.0,8.55,8.55,A,O,A,A+,B+,O,A,A+
317126520012.0,8.68,8.68,A+,A,A+,B+,A,O,O,A+
317126520013.0,9.09,9.09,A,O,A+,A+,A,O,O,A+
317126520014.0,8.41,8.41,A,A,A,A+,A,O,A,A+
317126520015.0,6.64,6.64,B+,B+,C,B,P,O,B+,A+
317126520016.0,8.95,8.95,A,O,O,A,A+,O,A,A+
317126520017.0,6.91,6.91,B+,B+,B,B,C,O,B+,A+
317126520018.0,,,C,C,P,F,C,A+,F,A+
317126520019.0,6.41,6.41,B,B,B+,P,B,O,B,A
317126520020.0,,,B+,F,B,C,B+,A,A,A
317126520021.0,7.41,7.41,B+,B+,A,B,A,A+,B+,A
317126520022.0,9.09,9.09,B+,O,A+,A+,O,O,A+,A+
317126520023.0,9.32,9.32,A,O,A+,A+,A+,O,O,O
317126520024.0,9.18,9.18,A,O,A+,A+,A+,O,A+,O
317126520025.0,7.82,7.82,A,B,B+,A+,A,A,A,A+
317126520026.0,8.14,8.14,A,A,A+,A,B+,O,B+,A+
317126520027.0,7.77,7.77,A,A,B+,A,B+,A+,B+,A+
317126520028.0,7.91,7.91,B+,A+,A,B,A,A+,A,A+
317126520029.0,,,B+,F,P,C,B,A+,F,A
317126520030.0,8.55,8.55,B+,O,A+,A+,A,O,B+,A+
317126520031.0,9.18,9.18,A+,A+,O,A,O,O,A,O
317126520032.0,7.5,7.5,A,A,B+,B+,B+,A+,B,A+
317126520033.0,8.14,8.14,B+,A,B+,A,A,O,A+,A+
317126520034.0,8.0,8.0,A,A,B+,A+,B+,O,B+,A+
317126520035.0,,,B+,C,P,F,B,A,B,A
317126520036.0,,,B+,B+,B+,F,B+,A+,B,B+
317126520037.0,,,B,P,F,F,P,B+,F,A
317126520038.0,9.18,9.18,A,O,A+,A,A+,O,O,O
317126520039.0,7.82,7.82,A,B+,A,A+,B+,A,B+,A+
317126520040.0,8.55,8.55,A,A,A,A+,A,O,A+,A+
317126520041.0,6.82,6.82,A,B,C,B+,C,A+,B+,A+
317126520042.0,7.5,7.5,A,B+,A,B+,A,A+,C,A+
317126520043.0,6.36,6.36,B+,B+,B+,P,B,B+,C,A+
317126520044.0,8.68,8.68,A,A+,A,A+,A,O,A+,A+
317126520045.0,,,B+,C,B,F,B,A,F,A
317126520047.0,7.64,7.64,B+,A,A,B+,B+,A+,B+,A+
317126520048.0,,,B+,B,C,P,B+,A,F,A
317126520049.0,7.64,7.64,A,A,A,A,B+,A+,C,A+
317126520050.0,6.86,6.86,A,C,A,B+,B,A,C,A+
317126520051.0,9.05,9.05,A,O,A,O,A,O,A+,O
317126520052.0,8.14,8.14,A,A,B+,A+,B+,O,A,A+
317126520053.0,6.73,6.73,A,A,B+,P,B,A+,C,A
317126520054.0,8.36,8.36,A,B+,A,A+,A,O,A,O
317126520055.0,9.32,9.32,A+,O,A,O,A+,O,A+,O
317126520056.0,6.59,6.59,A,C,B+,P,B+,A+,B,A
317126520057.0,8.95,8.95,A,O,A+,A+,A,O,A+,A+
317126520058.0,7.77,7.77,A,A,B,A,B+,A+,A,A+
317126520059.0,8.82,8.82,A+,A+,A,A+,A,O,A+,A+
317126520060.0,,,C,B,F,P,P,A,C,A
317126520061.0,,,B+,F,C,C,B,A,C,A+
317126520062.0,,,A,B+,C,A,B+,A,F,O
317126520063.0,,,B+,C,C,P,B,B+,F,A+
317126520064.0,,,C,F,C,F,P,A,F,A+
317126520065.0,5.5,5.5,B,P,P,C,C,A,C,A+
317126520066.0,6.14,6.14,B+,P,C,B,B,A+,C,A+
317126520067.0,6.95,6.95,A,P,B,B+,B+,A+,B+,A+
317126520068.0,7.95,7.95,B+,B+,B+,A,A,O,A,O
317126520069.0,6.14,6.14,B+,P,B,B+,P,A+,C,A+
317126520070.0,6.82,6.82,B,B,A+,B,P,A+,B+,A+
317126520071.0,,,B+,C,B+,P,B+,O,F,A+
317126520072.0,,,C,F,F,P,P,B+,F,A
317126520073.0,8.82,8.82,B+,A+,A+,O,A,A+,A+,O
317126520074.0,8.91,8.91,B+,O,A+,A,A+,O,A+,O
317126520075.0,8.91,8.91,A,A,A+,A+,A+,O,A+,O
317126520076.0,7.36,7.36,B+,B,A,B+,B+,A+,B+,A+
317126520077.0,6.59,6.59,B,B,B,B+,B+,A,C,A+
317126520078.0,7.73,7.73,A,B+,B+,B+,B+,O,A,A+
317126520079.0,8.14,8.14,A,O,A,B+,A,A+,B,O
317126520080.0,,,B+,P,F,B+,B,A,B+,O
